52,33.3333,List not found : ,30,72,101,14 , List used : ,53,30,72,101,14,50
71,50,List not found : ,38,1,30 , List used : ,29,7,38,20,1,30
86,16.6667,List not found : ,81,125,118,124,99 , List used : ,80,81,125,118,124,99
141,66.6667,List not found : ,202,131 , List used : ,142,176,199,143,202,131
144,50,List not found : ,198,159,132 , List used : ,158,198,159,157,140,132
169,50,List not found : ,159,134,151 , List used : ,168,170,159,134,171,151
180,16.6667,List not found : ,134,159,140,138,165 , List used : ,134,159,140,185,138,165
207,66.6667,List not found : ,199,141 , List used : ,209,208,200,199,142,141
Average  ,45.4545

ratio CLD / HTD : 30% number img used  7
0,71.4286,List not found : ,67,5 , List used : ,61,67,25,37,5,33,70
1,28.5714,List not found : ,16,49,76,89,28 , List used : ,2,16,49,76,89,28,3
44,57.1429,List not found : ,53,14,42 , List used : ,43,45,39,40,53,14,42
52,28.5714,List not found : ,30,72,101,14,59 , List used : ,53,30,72,101,14,50,59
71,57.1429,List not found : ,38,1,30 , List used : ,29,7,38,20,1,30,68
86,14.2857,List not found : ,81,125,118,124,99,113 , List used : ,80,81,125,118,124,99,113
141,57.1429,List not found : ,202,131,171 , List used : ,142,176,199,143,202,131,171
144,42.8571,List not found : ,198,159,132,168 , List used : ,158,198,159,157,140,132,168
169,42.8571,List not found : ,159,134,151,198 , List used : ,168,170,159,134,171,151,198
180,14.2857,List not found : ,134,159,140,138,165,157 , List used : ,134,159,140,185,138,165,157
207,57.1429,List not found : ,199,141,149 , List used : ,209,208,200,199,142,141,149
Average  ,42.8571

ratio CLD / HTD : 30% number img used  8
0,62.5,List not found : ,67,5,60 , List used : ,61,67,25,37,5,33,70,60
1,25,List not found : ,16,49,76,89,28,38 , List used : ,2,16,49,76,89,28,3,38
44,50,List not found : ,53,14,42,30 , List used : ,43,45,39,40,53,14,42,30
52,25,List not found : ,30,72,101,14,59,34 , List used : ,53,30,72,101,14,50,59,34
71,50,List not found : ,38,1,30,57 , List used : ,29,7,38,20,1,30,68,57
86,12.5,List not found : ,81,125,118,124,99,113,128 , List used : ,80,81,125,118,124,99,113,128
141,50,List not found : ,202,131,171,175 , List used : ,142,176,199,143,202,131,171,175
144,37.5,List not found : ,198,159,132,168,138 , List used : ,158,198,159,157,140,132,168,138
169,37.5,List not found : ,159,134,151,198,174 , List used : ,168,170,159,134,171,151,198,174
180,12.5,List not found : ,134,159,140,138,165,157,168 , List used : ,134,159,140,185,138,165,157,168
207,50,List not found : ,199,141,149,147 , List used : ,209,208,200,199,142,141,149,147
Average  ,37.5

ratio CLD / HTD : 30% number img used  9
0,55.5556,List not found : ,67,5,60,6 , List used : ,61,67,25,37,5,33,70,60,6
1,22.2222,List not found : ,16,49,76,89,28,38,29 , List used : ,2,16,49,76,89,28,3,38,29
44,44.4444,List not found : ,53,14,42,30,78 , List used : ,43,45,39,40,53,14,42,30,78
52,22.2222,List not found : ,30,72,101,14,59,34,78 , List used : ,53,30,72,101,14,50,59,34,78
71,44.4444,List not found : ,38,1,30,57,34 , List used : ,29,7,38,20,1,30,68,57,34
86,22.2222,List not found : ,81,125,118,124,99,113,128 , List used : ,80,81,125,118,124,99,113,128,96
141,44.4444,List not found : ,202,131,171,175,59 , List used : ,142,176,199,143,202,131,171,175,59
144,44.4444,List not found : ,198,159,132,168,138 , List used : ,158,198,159,157,140,132,168,138,164
169,44.4444,List not found : ,159,134,151,198,174 , List used : ,168,170,159,134,171,151,198,174,202
180,22.2222,List not found : ,134,159,140,138,165,157,168 , List used : ,134,159,140,185,138,165,157,168,174
207,55.5556,List not found : ,199,141,149,147 , List used : ,209,208,200,199,142,141,149,147,210
Average  ,38.3838

ratio CLD / HTD : 30% number img used  10
0,60,List not found : ,67,5,60,6 , List used : ,61,67,25,37,5,33,70,60,6,69
1,20,List not found : ,16,49,76,89,28,38,29,101 , List used : ,2,16,49,76,89,28,3,38,29,101
44,40,List not found : ,53,14,42,30,78,13 , List used : ,43,45,39,40,53,14,42,30,78,13
52,20,List not found : ,30,72,101,14,59,34,78,31 , List used : ,53,30,72,101,14,50,59,34,78,31
71,50,List not found : ,38,1,30,57,34 , List used : ,29,7,38,20,1,30,68,57,34,101
86,30,List not found : ,81,125,118,124,99,113,128 , List used : ,80,81,125,118,124,99,113,128,96,122
141,40,List not found : ,202,131,171,175,59,133 , List used : ,142,176,199,143,202,131,171,175,59,133
144,50,List not found : ,198,159,132,168,138 , List used : ,158,198,159,157,140,132,168,138,164,166
169,40,List not found : ,159,134,151,198,174,184 , List used : ,168,170,159,134,171,151,198,174,202,184
180,20,List not found : ,134,159,140,138,165,157,168,135 , List used : ,134,159,140,185,138,165,157,168,174,135
207,50,List not found : ,199,141,149,147,202 , List used : ,209,208,200,199,142,141,149,147,210,202
Average  ,38.1818

ratio CLD / HTD : 40% number img used  1
0,100,List not found :  , List used : ,61
1,100,List not found :  , List used : ,2
44,100,List not found :  , List used : ,43
52,100,List not found :  , List used : ,53
71,100,List not found :  , List used : ,29
86,100,List not found :  , List used : ,80
141,100,List not found :  , List used : ,142
144,100,List not found :  , List used : ,158
169,100,List not found :  , List used : ,168
180,0,List not found : ,134 , List used : ,134
207,100,List not found :  , List used : ,209
Average  ,90.9091

ratio CLD / HTD : 40% number img used  2
0,50,List not found : ,67 , List used : ,61,67
1,50,List not found : ,16 , List used : ,2,16
44,100,List not found :  , List used : ,43,45
52,50,List not found : ,30 , List used : ,53,30
71,100,List not found :  , List used : ,29,7
86,50,List not found : ,81 , List used : ,80,81
141,100,List not found :  , List used : ,142,176
144,100,List not found :  , List used : ,158,157
169,100,List not found :  , List used : ,168,170
180,0,List not found : ,134,159 , List used : ,134,159
207,100,List not found :  , List used : ,209,208
Average  ,72.7273

ratio CLD / HTD : 40% number img used  3
0,33.3333,List not found : ,67,5 , List used : ,61,67,5
1,33.3333,List not found : ,16,28 , List used : ,2,16,28
44,100,List not found :  , List used : ,43,45,39
52,66.6667,List not found : ,30 , List used : ,53,30,50
71,66.6667,List not found : ,38 , List used : ,29,7,38
86,33.3333,List not found : ,81,125 , List used : ,80,81,125
141,100,List not found :  , List used : ,142,176,143
144,100,List not found :  , List used : ,158,157,140
169,66.6667,List not found : ,159 , List used : ,168,170,159
180,33.3333,List not found : ,134,159 , List used : ,134,159,185
207,100,List not found :  , List used : ,209,208,200
Average  ,66.6667

ratio CLD / HTD : 40% number img used  4
0,50,List not found : ,67,5 , List used : ,61,67,5,37
1,25,List not found : ,16,28,76 , List used : ,2,16,28,76
44,100,List not found :  , List used : ,43,45,39,40
52,50,List not found : ,30,72 , List used : ,53,30,50,72
71,50,List not found : ,38,1 , List used : ,29,7,38,1
86,25,List not found : ,81,125,118 , List used : ,80,81,125,118
141,75,List not found : ,202 , List used : ,142,176,143,202
144,75,List not found : ,198 , List used : ,158,157,140,198
169,50,List not found : ,159,134 , List used : ,168,170,159,134
180,25,List not found : ,134,159,138 , List used : ,134,159,185,138
207,100,List not found :  , List used : ,209,208,200,142
Average  ,56.8182

ratio CLD / HTD : 40% number img used  5
0,60,List not found : ,67,5 , List used : ,61,67,5,37,25
1,20,List not found : ,16,28,76,38 , List used : ,2,16,28,76,38
44,80,List not found : ,53 , List used : ,43,45,39,40,53
52,40,List not found : ,30,72,14 , List used : ,53,30,50,72,14
71,40,List not found : ,38,1,30 , List used : ,29,7,38,1,30
86,20,List not found : ,81,125,118,99 , List used : ,80,81,125,118,99
141,80,List not found : ,202 , List used : ,142,176,143,202,199
144,60,List not found : ,198,159 , List used : ,158,157,140,198,159
169,60,List not found : ,159,134 , List used : ,168,170,159,134,171
180,20,List not found : ,134,159,138,168 , List used : ,134,159,185,138,168
207,80,List not found : ,199 , List used : ,209,208,200,142,199
Average  ,50.9091

ratio CLD / HTD : 40% number img used  6
0,66.6667,List not found : ,67,5 , List used : ,61,67,5,37,25,33
1,33.3333,List not found : ,16,28,76,38 , List used : ,2,16,28,76,38,3
44,66.6667,List not found : ,53,14 , List used : ,43,45,39,40,53,14
52,33.3333,List not found : ,30,72,14,101 , List used : ,53,30,50,72,14,101
71,50,List not found : ,38,1,30 , List used : ,29,7,38,1,30,20
86,16.6667,List not found : ,81,125,118,99,124 , List used : ,80,81,125,118,99,124
141,66.6667,List not found : ,202,131 , List used : ,142,176,143,202,199,131
144,66.6667,List not found : ,198,159 , List used : ,158,157,140,198,159,166
169,50,List not found : ,159,134,151 , List used : ,168,170,159,134,171,151
180,33.3333,List not found : ,134,159,138,168 , List used : ,134,159,185,138,168,174
207,66.6667,List not found : ,199,141 , List used : ,209,208,200,142,199,141
Average  ,50

ratio CLD / HTD : 40% number img used  7
0,57.1429,List not found : ,67,5,60 , List used : ,61,67,5,37,25,33,60
1,28.5714,List not found : ,16,28,76,38,101 , List used : ,2,16,28,76,38,3,101
44,57.1429,List not found : ,53,14,42 , List used : ,43,45,39,40,53,14,42
52,28.5714,List not found : ,30,72,14,101,34 , List used : ,53,30,50,72,14,101,34
71,57.1429,List not found : ,38,1,30 , List used : ,29,7,38,1,30,20,68
86,14.2857,List not found : ,81,125,118,99,124,113 , List used : ,80,81,125,118,99,124,113
141,57.1429,List not found : ,202,131,175 , List used : ,142,176,143,202,199,131,175
144,57.1429,List not found : ,198,159,132 , List used : ,158,157,140,198,159,166,132
169,42.8571,List not found : ,159,134,151,174 , List used : ,168,170,159,134,171,151,174
180,28.5714,List not found : ,134,159,138,168,135 , List used : ,134,159,185,138,168,174,135
207,71.4286,List not found : ,199,141 , List used : ,209,208,200,142,199,141,210
Average  ,45.4545

ratio CLD / HTD : 40% number img used  8
0,50,List not found : ,67,5,60,6 , List used : ,61,67,5,37,25,33,60,6
1,25,List not found : ,16,28,76,38,101,49 , List used : ,2,16,28,76,38,3,101,49
44,50,List not found : ,53,14,42,30 , List used : ,43,45,39,40,53,14,42,30
52,25,List not found : ,30,72,14,101,34,89 , List used : ,53,30,50,72,14,101,34,89
71,50,List not found : ,38,1,30,106 , List used : ,29,7,38,1,30,20,68,106
86,25,List not found : ,81,125,118,99,124,113 , List used : ,80,81,125,118,99,124,113,122
141,50,List not found : ,202,131,175,171 , List used : ,142,176,143,202,199,131,175,171
144,62.5,List not found : ,198,159,132 , List used : ,158,157,140,198,159,166,132,139
169,50,List not found : ,159,134,151,174 , List used : ,168,170,159,134,171,151,174,202
180,25,List not found : ,134,159,138,168,135,157 , List used : ,134,159,185,138,168,174,135,157
207,62.5,List not found : ,199,141,147 , List used : ,209,208,200,142,199,141,210,147
Average  ,43.1818

ratio CLD / HTD : 40% number img used  9
0,55.5556,List not found : ,67,5,60,6 , List used : ,61,67,5,37,25,33,60,6,70
1,22.2222,List not found : ,16,28,76,38,101,49,56 , List used : ,2,16,28,76,38,3,101,49,56
44,44.4444,List not found : ,53,14,42,30,13 , List used : ,43,45,39,40,53,14,42,30,13
52,22.2222,List not found : ,30,72,14,101,34,89,100 , List used : ,53,30,50,72,14,101,34,89,100
71,55.5556,List not found : ,38,1,30,106 , List used : ,29,7,38,1,30,20,68,106,101
86,22.2222,List not found : ,81,125,118,99,124,113,128 , List used : ,80,81,125,118,99,124,113,122,128
141,44.4444,List not found : ,202,131,175,171,59 , List used : ,142,176,143,202,199,131,175,171,59
144,66.6667,List not found : ,198,159,132 , List used : ,158,157,140,198,159,166,132,139,167
169,55.5556,List not found : ,159,134,151,174 , List used : ,168,170,159,134,171,151,174,202,201
180,22.2222,List not found : ,134,159,138,168,135,157,140 , List used : ,134,159,185,138,168,174,135,157,140
207,55.5556,List not found : ,199,141,147,149 , List used : ,209,208,200,142,199,141,210,147,149
Average  ,42.4242

ratio CLD / HTD : 40% number img used  10
0,60,List not found : ,67,5,60,6 , List used : ,61,67,5,37,25,33,60,6,70,69
1,20,List not found : ,16,28,76,38,101,49,56,29 , List used : ,2,16,28,76,38,3,101,49,56,29
44,40,List not found : ,53,14,42,30,13,101 , List used : ,43,45,39,40,53,14,42,30,13,101
52,30,List not found : ,30,72,14,101,34,89,100 , List used : ,53,30,50,72,14,101,34,89,100,55
71,60,List not found : ,38,1,30,106 , List used : ,29,7,38,1,30,20,68,106,101,31
86,30,List not found : ,81,125,118,99,124,113,128 , List used : ,80,81,125,118,99,124,113,122,128,96
141,40,List not found : ,202,131,175,171,59,133 , List used : ,142,176,143,202,199,131,175,171,59,133
144,70,List not found : ,198,159,132 , List used : ,158,157,140,198,159,166,132,139,167,156
169,50,List not found : ,159,134,151,174,184 , List used : ,168,170,159,134,171,151,174,202,201,184
180,20,List not found : ,134,159,138,168,135,157,140,165 , List used : ,134,159,185,138,168,174,135,157,140,165
207,60,List not found : ,199,141,147,149 , List used : ,209,208,200,142,199,141,210,147,149,206
Average  ,43.6364

ratio CLD / HTD : 50% number img used  1
0,100,List not found :  , List used : ,61
1,100,List not found :  , List used : ,2
44,100,List not found :  , List used : ,43
52,100,List not found :  , List used : ,53
71,100,List not found :  , List used : ,7
86,100,List not found :  , List used : ,80
141,100,List not found :  , List used : ,142
144,100,List not found :  , List used : ,158
169,100,List not found :  , List used : ,168
180,0,List not found : ,134 , List used : ,134
207,100,List not found :  , List used : ,208
Average  ,90.9091

ratio CLD / HTD : 50% number img used  2
0,50,List not found : ,67 , List used : ,61,67
1,50,List not found : ,16 , List used : ,2,16
44,100,List not found :  , List used : ,43,39
52,50,List not found : ,30 , List used : ,53,30
71,100,List not found :  , List used : ,7,29
86,50,List not found : ,81 , List used : ,80,81
141,100,List not found :  , List used : ,142,143
144,100,List not found :  , List used : ,158,157
169,100,List not found :  , List used : ,168,170
180,0,List not found : ,134,159 , List used : ,134,159
207,100,List not found :  , List used : ,208,209
Average  ,72.7273

ratio CLD / HTD : 50% number img used  3
0,33.3333,List not found : ,67,5 , List used : ,61,67,5
1,33.3333,List not found : ,16,28 , List used : ,2,16,28
44,100,List not found :  , List used : ,43,39,45
52,66.6667,List not found : ,30 , List used : ,53,30,50
71,66.6667,List not found : ,38 , List used : ,7,29,38
86,33.3333,List not found : ,81,118 , List used : ,80,81,118
141,100,List not found :  , List used : ,142,143,176
144,100,List not found :  , List used : ,158,157,140
169,66.6667,List not found : ,159 , List used : ,168,170,159
180,33.3333,List not found : ,134,159 , List used : ,134,159,185
207,100,List not found :  , List used : ,208,209,200
Average  ,66.6667

ratio CLD / HTD : 50% number img used  4
0,50,List not found : ,67,5 , List used : ,61,67,5,37
1,25,List not found : ,16,28,101 , List used : ,2,16,28,101
44,100,List not found :  , List used : ,43,39,45,40
52,50,List not found : ,30,14 , List used : ,53,30,50,14
71,50,List not found : ,38,106 , List used : ,7,29,38,106
86,25,List not found : ,81,118,125 , List used : ,80,81,118,125
141,75,List not found : ,202 , List used : ,142,143,176,202
144,100,List not found :  , List used : ,158,157,140,139
169,50,List not found : ,159,134 , List used : ,168,170,159,134
180,50,List not found : ,134,159 , List used : ,134,159,185,174
207,100,List not found :  , List used : ,208,209,200,142
Average  ,61.3636

ratio CLD / HTD : 50% number img used  5
0,60,List not found : ,67,5 , List used : ,61,67,5,37,33
1,20,List not found : ,16,28,101,38 , List used : ,2,16,28,101,38
44,80,List not found : ,53 , List used : ,43,39,45,40,53
52,40,List not found : ,30,14,72 , List used : ,53,30,50,14,72
71,40,List not found : ,38,106,1 , List used : ,7,29,38,106,1
86,20,List not found : ,81,118,125,99 , List used : ,80,81,118,125,99
141,60,List not found : ,202,175 , List used : ,142,143,176,202,175
144,100,List not found :  , List used : ,158,157,140,139,166
169,40,List not found : ,159,134,151 , List used : ,168,170,159,134,151
180,40,List not found : ,134,159,135 , List used : ,134,159,185,174,135
207,80,List not found : ,141 , List used : ,208,209,200,142,141
Average  ,52.7273

ratio CLD / HTD : 50% number img used  6
0,66.6667,List not found : ,67,5 , List used : ,61,67,5,37,33,25
1,16.6667,List not found : ,16,28,101,38,76 , List used : ,2,16,28,101,38,76
44,66.6667,List not found : ,53,14 , List used : ,43,39,45,40,53,14
52,33.3333,List not found : ,30,14,72,101 , List used : ,53,30,50,14,72,101
71,50,List not found : ,38,106,1 , List used : ,7,29,38,106,1,31
86,16.6667,List not found : ,81,118,125,99,124 , List used : ,80,81,118,125,99,124
141,50,List not found : ,202,175,59 , List used : ,142,143,176,202,175,59
144,100,List not found :  , List used : ,158,157,140,139,166,167
169,50,List not found : ,159,134,151 , List used : ,168,170,159,134,151,171
180,33.3333,List not found : ,134,159,135,168 , List used : ,134,159,185,174,135,168
207,66.6667,List not found : ,141,199 , List used : ,208,209,200,142,141,199
Average  ,50

ratio CLD / HTD : 50% number img used  7
0,71.4286,List not found : ,67,5 , List used : ,61,67,5,37,33,25,59
1,14.2857,List not found : ,16,28,101,38,76,56 , List used : ,2,16,28,101,38,76,56
44,57.1429,List not found : ,53,14,42 , List used : ,43,39,45,40,53,14,42
52,28.5714,List not found : ,30,14,72,101,89 , List used : ,53,30,50,14,72,101,89
71,42.8571,List not found : ,38,106,1,30 , List used : ,7,29,38,106,1,31,30
86,14.2857,List not found : ,81,118,125,99,124,113 , List used : ,80,81,118,125,99,124,113
141,57.1429,List not found : ,202,175,59 , List used : ,142,143,176,202,175,59,199
144,100,List not found :  , List used : ,158,157,140,139,166,167,156
169,42.8571,List not found : ,159,134,151,174 , List used : ,168,170,159,134,151,171,174
180,28.5714,List not found : ,134,159,135,168,133 , List used : ,134,159,185,174,135,168,133
207,71.4286,List not found : ,141,199 , List used : ,208,209,200,142,141,199,210
Average  ,48.0519

ratio CLD / HTD : 50% number img used  8
0,62.5,List not found : ,67,5,60 , List used : ,61,67,5,37,33,25,59,60
1,25,List not found : ,16,28,101,38,76,56 , List used : ,2,16,28,101,38,76,56,114
44,50,List not found : ,53,14,42,13 , List used : ,43,39,45,40,53,14,42,13
52,37.5,List not found : ,30,14,72,101,89 , List used : ,53,30,50,14,72,101,89,55
71,50,List not found : ,38,106,1,30 , List used : ,7,29,38,106,1,31,30,101
86,25,List not found : ,81,118,125,99,124,113 , List used : ,80,81,118,125,99,124,113,122
141,50,List not found : ,202,175,59,131 , List used : ,142,143,176,202,175,59,199,131
144,87.5,List not found : ,159 , List used : ,158,157,140,139,166,167,156,159
169,50,List not found : ,159,134,151,174 , List used : ,168,170,159,134,151,171,174,202
180,25,List not found : ,134,159,135,168,133,138 , List used : ,134,159,185,174,135,168,133,138
207,75,List not found : ,141,199 , List used : ,208,209,200,142,141,199,210,206
Average  ,48.8636

ratio CLD / HTD : 50% number img used  9
0,55.5556,List not found : ,67,5,60,6 , List used : ,61,67,5,37,33,25,59,60,6
1,33.3333,List not found : ,16,28,101,38,76,56 , List used : ,2,16,28,101,38,76,56,114,3
44,44.4444,List not found : ,53,14,42,13,30 , List used : ,43,39,45,40,53,14,42,13,30
52,33.3333,List not found : ,30,14,72,101,89,34 , List used : ,53,30,50,14,72,101,89,55,34
71,55.5556,List not found : ,38,106,1,30 , List used : ,7,29,38,106,1,31,30,101,68
86,22.2222,List not found : ,81,118,125,99,124,113,75 , List used : ,80,81,118,125,99,124,113,122,75
141,44.4444,List not found : ,202,175,59,131,171 , List used : ,142,143,176,202,175,59,199,131,171
144,88.8889,List not found : ,159 , List used : ,158,157,140,139,166,167,156,159,165
169,55.5556,List not found : ,159,134,151,174 , List used : ,168,170,159,134,151,171,174,202,201
180,22.2222,List not found : ,134,159,135,168,133,138,163 , List used : ,134,159,185,174,135,168,133,138,163
207,66.6667,List not found : ,141,199,59 , List used : ,208,209,200,142,141,199,210,206,59
Average  ,47.4747

ratio CLD / HTD : 50% number img used  10
0,60,List not found : ,67,5,60,6 , List used : ,61,67,5,37,33,25,59,60,6,69
1,30,List not found : ,16,28,101,38,76,56,49 , List used : ,2,16,28,101,38,76,56,114,3,49
44,40,List not found : ,53,14,42,13,30,101 , List used : ,43,39,45,40,53,14,42,13,30,101
52,30,List not found : ,30,14,72,101,89,34,2 , List used : ,53,30,50,14,72,101,89,55,34,2
71,60,List not found : ,38,106,1,30 , List used : ,7,29,38,106,1,31,30,101,68,20
86,20,List not found : ,81,118,125,99,124,113,75,128 , List used : ,80,81,118,125,99,124,113,122,75,128
141,40,List not found : ,202,175,59,131,171,133 , List used : ,142,143,176,202,175,59,199,131,171,133
144,80,List not found : ,159,132 , List used : ,158,157,140,139,166,167,156,159,165,132
169,50,List not found : ,159,134,151,174,184 , List used : ,168,170,159,134,151,171,174,202,201,184
180,20,List not found : ,134,159,135,168,133,138,163,157 , List used : ,134,159,185,174,135,168,133,138,163,157
207,60,List not found : ,141,199,59,202 , List used : ,208,209,200,142,141,199,210,206,59,202
Average  ,44.5455

ratio CLD / HTD : 60% number img used  1
0,100,List not found :  , List used : ,61
1,0,List not found : ,16 , List used : ,16
44,100,List not found :  , List used : ,43
52,100,List not found :  , List used : ,53
71,100,List not found :  , List used : ,7
86,100,List not found :  , List used : ,80
141,100,List not found :  , List used : ,142
144,100,List not found :  , List used : ,158
169,100,List not found :  , List used : ,168
180,0,List not found : ,134 , List used : ,134
207,100,List not found :  , List used : ,208
Average  ,81.8182

ratio CLD / HTD : 60% number img used  2
0,50,List not found : ,5 , List used : ,61,5
1,50,List not found : ,16 , List used : ,16,2
44,100,List not found :  , List used : ,43,39
52,50,List not found : ,30 , List used : ,53,30
71,100,List not found :  , List used : ,7,29
86,50,List not found : ,81 , List used : ,80,81
141,100,List not found :  , List used : ,142,143
144,100,List not found :  , List used : ,158,140
169,100,List not found :  , List used : ,168,170
180,0,List not found : ,134,135 , List used : ,134,135
207,100,List not found :  , List used : ,208,209
Average  ,72.7273

ratio CLD / HTD : 60% number img used  3
0,33.3333,List not found : ,5,67 , List used : ,61,5,67
1,33.3333,List not found : ,16,101 , List used : ,16,2,101
44,100,List not found :  , List used : ,43,39,45
52,66.6667,List not found : ,30 , List used : ,53,30,50
71,66.6667,List not found : ,106 , List used : ,7,29,106
86,33.3333,List not found : ,81,118 , List used : ,80,81,118
141,66.6667,List not found : ,202 , List used : ,142,143,202
144,100,List not found :  , List used : ,158,140,157
169,66.6667,List not found : ,159 , List used : ,168,170,159
180,33.3333,List not found : ,134,135 , List used : ,134,135,174
207,100,List not found :  , List used : ,208,209,200
Average  ,63.6364

ratio CLD / HTD : 60% number img used  4
0,50,List not found : ,5,67 , List used : ,61,5,67,59
1,25,List not found : ,16,101,28 , List used : ,16,2,101,28
44,100,List not found :  , List used : ,43,39,45,40
52,50,List not found : ,30,14 , List used : ,53,30,50,14
71,50,List not found : ,106,1 , List used : ,7,29,106,1
86,25,List not found : ,81,118,125 , List used : ,80,81,118,125
141,75,List not found : ,202 , List used : ,142,143,202,176
144,100,List not found :  , List used : ,158,140,157,139
169,50,List not found : ,159,134 , List used : ,168,170,159,134
180,50,List not found : ,134,135 , List used : ,134,135,174,185
207,100,List not found :  , List used : ,208,209,200,142
Average  ,61.3636

ratio CLD / HTD : 60% number img used  5
0,60,List not found : ,5,67 , List used : ,61,5,67,59,37
1,20,List not found : ,16,101,28,56 , List used : ,16,2,101,28,56
44,80,List not found : ,14 , List used : ,43,39,45,40,14
52,40,List not found : ,30,14,72 , List used : ,53,30,50,14,72
71,60,List not found : ,106,1 , List used : ,7,29,106,1,31
86,20,List not found : ,81,118,125,99 , List used : ,80,81,118,125,99
141,60,List not found : ,202,175 , List used : ,142,143,202,176,175
144,100,List not found :  , List used : ,158,140,157,139,166
169,40,List not found : ,159,134,151 , List used : ,168,170,159,134,151
180,40,List not found : ,134,135,133 , List used : ,134,135,174,185,133
207,80,List not found : ,141 , List used : ,208,209,200,142,141
Average  ,54.5455

ratio CLD / HTD : 60% number img used  6
0,66.6667,List not found : ,5,67 , List used : ,61,5,67,59,37,33
1,16.6667,List not found : ,16,101,28,56,38 , List used : ,16,2,101,28,56,38
44,66.6667,List not found : ,14,53 , List used : ,43,39,45,40,14,53
52,33.3333,List not found : ,30,14,72,2 , List used : ,53,30,50,14,72,2
71,50,List not found : ,106,1,38 , List used : ,7,29,106,1,31,38
86,16.6667,List not found : ,81,118,125,99,75 , List used : ,80,81,118,125,99,75
141,50,List not found : ,202,175,59 , List used : ,142,143,202,176,175,59
144,100,List not found :  , List used : ,158,140,157,139,166,167
169,33.3333,List not found : ,159,134,151,174 , List used : ,168,170,159,134,151,174
180,33.3333,List not found : ,134,135,133,159 , List used : ,134,135,174,185,133,159
207,66.6667,List not found : ,141,199 , List used : ,208,209,200,142,141,199
Average  ,48.4848

ratio CLD / HTD : 60% number img used  7
0,57.1429,List not found : ,5,67,60 , List used : ,61,5,67,59,37,33,60
1,28.5714,List not found : ,16,101,28,56,38 , List used : ,16,2,101,28,56,38,114
44,57.1429,List not found : ,14,53,42 , List used : ,43,39,45,40,14,53,42
52,28.5714,List not found : ,30,14,72,2,89 , List used : ,53,30,50,14,72,2,89
71,42.8571,List not found : ,106,1,38,104 , List used : ,7,29,106,1,31,38,104
86,28.5714,List not found : ,81,118,125,99,75 , List used : ,80,81,118,125,99,75,122
141,42.8571,List not found : ,202,175,59,131 , List used : ,142,143,202,176,175,59,131
144,100,List not found :  , List used : ,158,140,157,139,166,167,156
169,42.8571,List not found : ,159,134,151,174 , List used : ,168,170,159,134,151,174,171
180,28.5714,List not found : ,134,135,133,159,168 , List used : ,134,135,174,185,133,159,168
207,71.4286,List not found : ,141,199 , List used : ,208,209,200,142,141,199,210
Average  ,48.0519

ratio CLD / HTD : 60% number img used  8
0,62.5,List not found : ,5,67,60 , List used : ,61,5,67,59,37,33,60,25
1,25,List not found : ,16,101,28,56,38,76 , List used : ,16,2,101,28,56,38,114,76
44,50,List not found : ,14,53,42,13 , List used : ,43,39,45,40,14,53,42,13
52,25,List not found : ,30,14,72,2,89,101 , List used : ,53,30,50,14,72,2,89,101
71,37.5,List not found : ,106,1,38,104,30 , List used : ,7,29,106,1,31,38,104,30
86,25,List not found : ,81,118,125,99,75,113 , List used : ,80,81,118,125,99,75,122,113
141,37.5,List not found : ,202,175,59,131,133 , List used : ,142,143,202,176,175,59,131,133
144,100,List not found :  , List used : ,158,140,157,139,166,167,156,165
169,50,List not found : ,159,134,151,174 , List used : ,168,170,159,134,151,174,171,201
180,37.5,List not found : ,134,135,133,159,168 , List used : ,134,135,174,185,133,159,168,186
207,75,List not found : ,141,199 , List used : ,208,209,200,142,141,199,210,206
Average  ,47.7273

ratio CLD / HTD : 60% number img used  9
0,55.5556,List not found : ,5,67,60,6 , List used : ,61,5,67,59,37,33,60,25,6
1,33.3333,List not found : ,16,101,28,56,38,76 , List used : ,16,2,101,28,56,38,114,76,112
44,44.4444,List not found : ,14,53,42,13,30 , List used : ,43,39,45,40,14,53,42,13,30
52,33.3333,List not found : ,30,14,72,2,89,101 , List used : ,53,30,50,14,72,2,89,101,55
71,44.4444,List not found : ,106,1,38,104,30 , List used : ,7,29,106,1,31,38,104,30,101
86,22.2222,List not found : ,81,118,125,99,75,113,111 , List used : ,80,81,118,125,99,75,122,113,111
141,33.3333,List not found : ,202,175,59,131,133,208 , List used : ,142,143,202,176,175,59,131,133,208
144,88.8889,List not found : ,202 , List used : ,158,140,157,139,166,167,156,165,202
169,55.5556,List not found : ,159,134,151,174 , List used : ,168,170,159,134,151,174,171,201,202
180,33.3333,List not found : ,134,135,133,159,168,163 , List used : ,134,135,174,185,133,159,168,186,163
207,66.6667,List not found : ,141,199,59 , List used : ,208,209,200,142,141,199,210,206,59
Average  ,46.4646

ratio CLD / HTD : 60% number img used  10
0,60,List not found : ,5,67,60,6 , List used : ,61,5,67,59,37,33,60,25,6,69
1,40,List not found : ,16,101,28,56,38,76 , List used : ,16,2,101,28,56,38,114,76,112,3
44,40,List not found : ,14,53,42,13,30,101 , List used : ,43,39,45,40,14,53,42,13,30,101
52,30,List not found : ,30,14,72,2,89,101,34 , List used : ,53,30,50,14,72,2,89,101,55,34
